DHSID,minor_roads_count,minor_roads_length,nocars_roads_count,nocars_roads_length,small_roads_count,small_roads_length,major_roads_count,major_roads_length,unknown_roads_count,unknown_roads_length,links_roads_count,links_roads_length,minor_roads_nearest-osmid,minor_roads_nearestdist,nocars_roads_nearest-osmid,nocars_roads_nearestdist,small_roads_nearest-osmid,small_roads_nearestdist,major_roads_nearest-osmid,major_roads_nearestdist,unknown_roads_nearest-osmid,unknown_roads_nearestdist,links_roads_nearest-osmid,links_roads_nearestdist,all_roads_length,all_roads_count,all_roads_nearestdist
BD201800000038,172.0,42899.84216207143,27.0,25628.541807525613,5.0,3104.579212366281,26.0,7916.309434021045,0.0,0.0,0.0,0.0,662455763,0.042848673839839424,295902166,0.06956487877074355,662450288,0.056663030535033916,662328851,0.051454319370882046,791120036,0.3450371258565843,101865827,0.7780295846452345,79549.27261598437,230.0,0.042848673839839424
BD201800000039,75.0,31225.940091795896,0.0,0.0,0.0,0.0,5.0,854.8278068857423,0.0,0.0,0.0,0.0,859390322,0.03364786734125584,295902166,0.10635281649620361,662450288,0.11128695669229391,657038119,0.051938420611706455,791120036,0.3905071406994612,524460731,0.7321670060539494,32080.76789868164,80.0,0.03364786734125584
BD201800000040,11.0,7253.972614794037,9.0,2502.248573171349,0.0,0.0,2.0,324.4848545604011,0.0,0.0,0.0,0.0,470234869,0.007463722167544322,837808745,0.020794228281951065,656808825,0.019867000581582698,278474815,0.006839104609203734,156940317,0.022888528965991316,367224903,0.11634146008674386,10080.706042525788,22.0,0.006839104609203734
BD201800000041,52.0,39102.93369358855,0.0,0.0,1.0,3667.4241545800596,6.0,1447.526870170209,0.0,0.0,0.0,0.0,704132362,0.0056243578794626286,718085498,0.005984665026052153,785366040,0.02691014202364716,706363195,0.04321657523959618,588347534,0.17957748923761163,700058700,0.3892186979787877,44217.88471833882,59.0,0.0056243578794626286
BD201800000042,205.0,62360.94778699507,7.0,11415.503711335667,5.0,3799.094937343736,35.0,18311.629895040067,1.0,158.0585994993644,0.0,0.0,717140890,0.017556524230751873,717829181,0.005353335204577729,715651650,0.052554977452319546,140115599,0.09316229872685736,791120036,0.160939045214021,101865827,0.7331831161109686,96045.2349302139,253.0,0.005353335204577729
BD201800000043,274.0,154161.91863959382,2.0,223.62871269527486,2.0,641.0132893668299,25.0,9112.955544479315,0.0,0.0,0.0,0.0,859390322,0.06645149625408743,295902166,0.12297892311415977,662450288,0.13925005139221283,657038119,0.07690623166624357,791120036,0.37509742733877405,524460731,0.7357466792073346,164139.5161861352,303.0,0.06645149625408743
BD201800000044,366.0,235600.6077485796,28.0,12723.856071233165,32.0,11738.01734506731,35.0,17640.27204237714,3.0,1368.4937369462164,0.0,0.0,743444110,0.00255105942132013,875159089,0.046920291056449986,873127015,0.012112142892938379,226385472,0.011231588257242218,539478599,0.04928789134505129,694835883,0.014612659962824915,279071.24694420345,464.0,0.00255105942132013
BD201800000045,17.0,6256.520779085533,1.0,5301.158780514264,0.0,0.0,5.0,1225.0218484656425,5.0,804.022695265737,0.0,0.0,859788872,0.008220869486532776,837812641,0.010991139489471497,341366143,0.06729752361113416,437026093,0.0037393241810515392,341764710,0.15565561926674207,700058700,0.16839694786376755,13586.724103331178,28.0,0.0037393241810515392
BD201800000046,26.0,24591.572025408048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,525387555,0.21516537601882835,792369785,0.27840723120163463,772238747,0.19181823622556773,236712168,0.251198008795662,531581656,0.31337729558863864,653936558,0.6024422586385899,24591.572025408048,26.0,0.19181823622556773
BD201800000047,21.0,14156.125062538975,6.0,2159.2951735086103,0.0,0.0,15.0,23720.40824116583,0.0,0.0,0.0,0.0,628793479,0.1770340539177459,669413483,0.2013111995392505,669413488,0.2053103963747917,385132525,0.14648179184921953,173334977,0.46962775111821536,278473788,0.6739518058838416,40035.828477213414,42.0,0.14648179184921953
BD201800000048,43.0,36660.69025596211,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1033.7833848116152,0.0,0.0,525599369,0.019581272048704003,527221231,0.025844347262600445,526966078,0.03233207082397622,525599374,0.019465094598542357,578665925,0.20047591865765738,653936558,0.8291614060389532,37694.47364077372,49.0,0.019465094598542357
BD201800000049,51.0,27142.519146487582,1.0,369.73803487158307,1.0,112.43204046466127,17.0,4857.3776750328825,8.0,12197.52016651397,0.0,0.0,742020459,0.3801879728336548,759343865,0.40784125648713165,550647360,0.3840728233510018,44880799,0.39043447496004147,791120036,0.6611930417658012,524460731,0.6695807452113304,44679.58706337068,78.0,0.3801879728336548
BD201800000050,7.0,1447.5476489355635,1.0,123.60746834471429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,766616507,5.798310911214781e-05,734179171,0.028492469953616234,762615677,0.011768889908561892,469847402,0.0006162669780513655,770437030,0.06166274699274772,735349983,0.017341487924961124,1571.1551172802779,8.0,5.798310911214781e-05
BD201800000051,13.0,9303.69958615462,0.0,0.0,0.0,0.0,4.0,1315.731345519835,1.0,210.67277301165225,0.0,0.0,399415201,0.6058531528791777,708997288,0.6973089806984282,356333390,0.7256008208854401,399525601,0.6282959305611006,591781526,0.6972933802716803,551359658,0.9005444183816183,10830.103704686107,18.0,0.6058531528791777
BD201800000052,7.0,2228.1955055175094,9.0,1321.5955488842799,2.0,293.5402415928502,10.0,5959.462507848151,0.0,0.0,0.0,0.0,399415223,0.2188520941508384,774903111,0.33950923432662006,469004660,0.3318595349004593,399415264,0.22350424377961378,561272302,0.3464838125069645,700058700,0.7136223489268891,9802.793803842791,28.0,0.2188520941508384
BD201800000053,30.0,46083.58582421511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,712350514,0.00022412064495295133,839645338,0.0015297284114382161,799606364,0.005898991625228656,316800097,0.0009502714679913446,157164452,0.11509450822991256,785798594,0.014311812471394568,46083.58582421511,30.0,0.00022412064495295133
BD201800000054,29.0,9449.494021475273,1.0,488.92294375087846,3.0,993.8889215645456,15.0,4759.8203600405595,0.0,0.0,0.0,0.0,415630757,0.011673686672508093,838531206,0.11747080165642655,415634349,0.035308824200257834,230321530,0.010578181948973638,521103473,0.1062859024452347,414912537,0.29313127407040745,15692.126246831256,48.0,0.010578181948973638
BD201800000055,15.0,15268.408763854124,0.0,0.0,0.0,0.0,6.0,2496.175369782935,0.0,0.0,0.0,0.0,685825097,0.14091915094511864,656345068,0.13709849378485608,617795587,0.16649629685924214,165012265,0.10685683134458276,588083952,0.21169195738034682,551359658,0.3214017864950097,17764.584133637058,21.0,0.10685683134458276
BD201800000056,2.0,781.0348485021143,0.0,0.0,2.0,860.2369879614193,1.0,942.5169160366993,0.0,0.0,1.0,556.115228916582,518094943,0.020987390323096124,672797131,0.03575784215156675,441370189,0.03454259695120072,237003176,0.011001951252328893,537606287,0.15450214930412187,667331493,0.08506236091935368,3139.903981416815,6.0,0.011001951252328893
BD201800000057,8.0,929.4536362610858,1.0,257.6574146133447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,560224016,0.0006003076081504752,560249101,0.004692043964445776,560286942,0.006326513293853112,560230617,0.010923508496712628,529367965,0.10892083711808287,856219945,0.04132416306643676,1187.1110508744305,9.0,0.0006003076081504752
BD201800000058,74.0,30191.10245421822,0.0,0.0,1.0,147.31243095964993,13.0,2233.1124959984704,0.0,0.0,0.0,0.0,658988527,0.8240504980254876,837753940,0.8828153727778153,465585637,0.8264398207350511,327665433,0.827825113794514,533403627,1.0091558804554626,311197624,1.1126206794243096,32571.52738117634,88.0,0.8240504980254876
BD201800000059,18.0,2826.631821456441,0.0,0.0,0.0,0.0,6.0,1655.1257679523885,0.0,0.0,0.0,0.0,467880105,0.041731343465168595,560961556,0.15464446474898247,837749884,0.08029340735912194,254997706,0.012100452606240545,529367965,0.11593044798768551,859350200,0.23076349326983614,4481.7575894088295,24.0,0.012100452606240545
BD201800000060,30.0,22666.26858509047,0.0,0.0,0.0,0.0,3.0,619.8349678154823,0.0,0.0,0.0,0.0,465331330,0.003411729219655163,837811168,0.03251688988583105,472377512,0.11093156650382621,280819272,0.05694158379474288,550298578,0.13867359531782544,692086797,0.1390543742684765,23286.10355290595,33.0,0.003411729219655163
BD201800000061,336.0,319419.5040339928,52.0,79610.77346978396,26.0,27775.223728889505,22.0,5641.428943074951,0.0,0.0,0.0,0.0,727366642,0.007505241068406089,727371175,0.011169855195829642,729221513,0.031069366424917748,646317479,0.0070316373398647365,721910652,0.07802890960755542,763496749,0.19134120533526688,432446.9301757412,436.0,0.0070316373398647365
BD201800000062,62.0,15668.486888983416,1.0,13212.72529549723,2.0,387.1870376927991,22.0,3838.9078447837483,0.0,0.0,0.0,0.0,549062376,0.0009139916677151905,530334433,0.0551845575403843,550304963,0.020130500686365908,549062388,0.001040047146020591,531614741,0.054237437785167826,440707858,0.13794772104164027,33107.30706695719,87.0,0.0009139916677151905
BD201800000063,109.0,67363.23812518115,0.0,0.0,12.0,5951.543453604432,18.0,8371.669315034675,0.0,0.0,1.0,199.7054956342769,546543887,0.00031587012844337675,546080214,0.006201341363633752,485510851,0.025607815181024788,506700922,0.007917142140545078,486683158,0.02719845675245367,504549751,0.06623083512256389,81886.15638945453,140.0,0.00031587012844337675
BD201800000064,23.0,15146.978538485368,1.0,369.73803487158307,1.0,112.43204046466127,16.0,4680.252765703844,8.0,12197.52016651397,0.0,0.0,528739142,0.2802279372875229,528751409,0.2818914373510823,244868751,0.2802424250568286,244868742,0.2801570941420361,533403627,0.40136381830272166,653936558,0.989279207196927,32506.921546039426,49.0,0.2801570941420361
BD201800000065,406.0,180244.57653177527,10.0,12794.101720604782,51.0,32610.85479741068,47.0,23190.97457808561,0.0,0.0,1.0,537.2034893567628,469607327,0.0002797899325062149,839672544,0.03387072540722432,469610409,0.0013570426716643224,60609378,0.005999714983975632,524706119,0.06560894374469506,520116740,0.11888277825171559,249377.71111723312,515.0,0.0002797899325062149
BD201800000066,343.0,145192.7846312376,9.0,12564.96074504992,48.0,29702.531302462055,36.0,14547.660422797195,0.0,0.0,0.0,0.0,113140438,0.11467149952789855,661773473,0.16429529933194392,550647359,0.11543784927867522,244861073,0.16456510197803528,791120036,0.40909249186345154,524460731,0.9558465359941818,202007.9371015468,436.0,0.11467149952789855
BD201800000067,486.0,202173.73155971384,17.0,17469.45867430063,86.0,49214.35369966171,62.0,43782.72519903962,0.0,0.0,3.0,1123.0629632085152,178170724,0.14130758477582814,838615227,0.08135401209495671,178169253,0.15668640440281092,615742982,0.09407497078157398,173334977,0.1525476395411836,101865827,0.5328106555809868,313763.33209592436,654.0,0.08135401209495671
BD201800000068,686.0,292759.45435177226,23.0,18232.999130920045,107.0,66317.7328589395,69.0,35438.93492488519,0.0,0.0,1.0,537.2034893567628,859789467,0.09236838218855946,837812641,0.10093228488717852,736823497,0.1308563831567807,281257166,0.017297336896331113,653572941,0.10056771712296453,700058700,0.12527635368504877,413286.32475587376,886.0,0.017297336896331113
BD201800000069,489.0,200601.6017748202,4.0,12346.334063083867,47.0,33007.97208640485,33.0,15227.629853549704,0.0,0.0,0.0,0.0,682727775,0.0027452980012253663,837377262,0.017658140877316427,537598459,0.0007715787322565417,233198129,0.0019302797789934162,837372897,0.015171028703978982,667331491,0.18316613184012942,261183.53777785864,573.0,0.0007715787322565417
BD201800000070,321.0,122778.16286381982,16.0,6934.58907007286,69.0,30320.22710645236,26.0,15748.900751255364,2.0,1065.543572745803,2.0,2176.39926524699,469292473,0.02198297995797481,837805602,0.028426234333561073,518632648,0.07608692056641309,245580738,0.0765406956379459,518915851,0.13456868627248977,731860343,0.20720524660787357,179023.8226295932,436.0,0.02198297995797481
BD201800000071,366.0,168146.11001808057,1.0,125.03446030603055,36.0,35161.41346541594,28.0,16469.0735920676,0.0,0.0,0.0,0.0,633577404,0.003485226141782482,643276010,0.0008405049022249584,643277474,0.005172374201279647,162546665,0.012105174632032584,448511932,0.056971858071270254,653936558,0.2801143518891436,219901.63153587014,431.0,0.0008405049022249584
BD201800000072,388.0,105894.98715759144,1762.0,1338381.4588546583,66.0,100538.14018344566,1.0,107.22351255826905,0.0,0.0,0.0,0.0,496910364,0.07833289747027028,838624549,0.09751467219634773,445271475,0.08735670921490803,238318595,0.055346631043944265,520120946,0.11168780294220373,594328576,0.27440324214514844,1544921.8097082537,2217.0,0.055346631043944265
BD201800000073,35.0,39688.89709106774,1.0,217.51770781378247,0.0,0.0,6.0,1954.366504587392,0.0,0.0,0.0,0.0,445283625,0.008170506655630658,425719244,0.009604774402160392,517249351,0.025967978076640353,55356075,0.015101021525367044,522323486,0.07835031190344524,667331493,0.16043317235837176,41860.78130346892,42.0,0.008170506655630658
BD201800000074,25.0,10392.020945808383,0.0,0.0,0.0,0.0,10.0,4552.7107047895115,0.0,0.0,0.0,0.0,399431041,0.20433042211760072,356476281,0.256299765685879,356333390,0.2631068919105099,284560621,0.24378202004960942,354130676,0.2709248607388366,367224903,0.6862336859811277,14944.731650597894,35.0,0.20433042211760072
BD201800000075,164.0,80198.29270201267,2.0,694.3088549804149,1.0,77.65566328591859,4.0,2145.9745739287473,0.0,0.0,0.0,0.0,469342598,0.02603485878090179,526584900,0.08347830424944772,469330202,0.06648219744011814,469339619,0.022553621622392328,173334977,0.27102661311048076,101865827,0.6130646606336926,83116.23179420774,171.0,0.022553621622392328
BD201800000076,230.0,106006.70349097138,1.0,557.7957983996707,5.0,3237.3705363685012,11.0,4959.886667021711,0.0,0.0,0.0,0.0,758417746,0.1430720052200127,759343865,0.17872666598248524,837811048,0.1639549352907864,164431815,0.1545025663788797,550298578,0.4429090968237092,524460731,0.40376671443366785,114761.75649276127,247.0,0.1430720052200127
BD201800000077,180.0,97814.36139996207,0.0,0.0,0.0,0.0,5.0,423.699521844637,0.0,0.0,0.0,0.0,829451588,0.004624187674929783,837822021,0.02174913969175714,771764078,0.014158558378058184,389027460,0.00441122460879334,681163203,0.06489788307848367,370133634,0.1550552864178517,98238.06092180671,185.0,0.00441122460879334
BD201800000078,18.0,8147.698186654916,3.0,2608.619808668595,1.0,415.6128142038772,12.0,9093.869181996539,0.0,0.0,0.0,0.0,525614898,0.004102074977712639,525864951,0.0030536713339306197,525679108,0.002410358713413192,525781955,0.00629922367650394,525606315,0.06882012003530749,409705239,0.1701108387576517,20265.799991523927,34.0,0.002410358713413192
BD201800000079,15.0,3264.9031533446023,0.0,0.0,0.0,0.0,8.0,2677.896557424027,0.0,0.0,0.0,0.0,600330680,0.0013332868885441152,600637707,0.002923114525523473,600589509,0.009987029429653842,600579419,0.0014937168978471685,526151796,0.04318858407834686,234752693,0.26291424317681455,5942.79971076863,23.0,0.0013332868885441152
BD201800000080,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,859390322,0.13017194620181669,295902166,0.16932591063624552,662450288,0.15921307089362702,657038119,0.12696352845071546,791120036,0.4467864320405127,278473788,0.7195885921470864,0.0,0.0,0.12696352845071546
BD201800000081,24.0,15565.222338360396,1.0,256.46849458127116,0.0,0.0,3.0,588.9422268746741,0.0,0.0,0.0,0.0,859390322,0.041957568462669056,295902166,0.07549384921565057,662450288,0.07268365939158171,662328851,0.061983618411229645,791120036,0.36144176521628446,524460731,0.7722597777051919,16410.63305981634,28.0,0.041957568462669056
BD201800000082,199.0,66973.6221822398,2.0,3991.108058794367,0.0,0.0,15.0,2246.3620910287514,0.0,0.0,0.0,0.0,769272435,0.0161712278331764,679999159,0.04447134432995954,679990353,0.04389916535339091,274741514,0.015723510234455007,341783215,0.06636466468779678,754166675,0.141298764788862,73211.09233206292,216.0,0.015723510234455007
BD201800000083,34.0,22862.473472943864,0.0,0.0,0.0,0.0,1.0,328.8462096891551,0.0,0.0,0.0,0.0,410578702,0.001816321458599875,837812646,0.045817121728500124,237228921,0.038138905814986704,238041906,0.0014918464035246282,161927921,0.03502391412589794,243723075,0.13580046702949317,23191.31968263302,35.0,0.0014918464035246282
BD201800000084,22.0,12195.614171483936,1.0,256.46849458127116,0.0,0.0,3.0,785.4579726539525,0.0,0.0,0.0,0.0,723612821,0.0044743587639624795,360682464,0.006299044386574519,723612819,0.009047913370684347,133806461,0.028548784077727048,354164451,0.030018665968665967,367224903,0.41179575066290286,13237.54063871916,26.0,0.0044743587639624795
BD201800000085,218.0,96337.28065947976,26.0,24640.245079649558,1.0,200.23538490849086,4.0,3653.0185132991264,138.0,161521.21844912285,0.0,0.0,554776494,0.008225990119662362,554780263,0.014973866015875028,554782070,0.008758635607788013,553965475,0.022372816263413083,163569206,0.13731729910910837,555415227,0.17964078507300632,286351.9980864598,387.0,0.008225990119662362
BD201800000086,220.0,74993.19660059737,76.0,104458.535855864,3.0,386.9081446906364,3.0,1426.5026441822497,7.0,3429.2511602012,0.0,0.0,859390322,0.01013434025976991,295902166,0.0852712000353813,662450288,0.09478246454254875,657038119,0.07036463355792695,791120036,0.3649568007138144,524460731,0.7533172375935085,184694.39440553545,309.0,0.01013434025976991
BD201800000087,260.0,91192.56814644254,220.0,184563.67719455145,1.0,2149.8026512473775,8.0,784.2146964617325,7.0,1552.5966330302663,0.0,0.0,546539508,0.054894171145739606,548380264,0.07180192724976543,546522725,0.06031080186049829,547906848,0.051579566889544425,384664571,0.2690581787554635,558718789,0.13480966959272653,280242.85932173335,496.0,0.051579566889544425
BD201800000088,378.0,161223.81794544763,15.0,5307.911616874912,16.0,14477.204194841122,30.0,28417.76876196255,0.0,0.0,0.0,0.0,431869263,0.22106440521129125,661773473,0.27870378638893156,550647359,0.22125919411252834,244861073,0.2804849570273385,791120036,0.5192153393195611,524460731,0.8445383907229275,209426.70251912624,439.0,0.22106440521129125
BD201800000089,414.0,431610.91151615983,19.0,87997.85511143,15.0,5358.520237997344,19.0,18567.202803900876,2.0,1331.3356852775585,0.0,0.0,595330414,0.029792042075355213,595330403,0.03414515703235756,704937937,0.03358311216881275,236728629,0.03899926539955153,456844906,0.1528728228348702,871192174,0.0992050354030655,544865.8253547656,469.0,0.029792042075355213
BD201800000090,235.0,132319.08114624067,18.0,7394.497823866214,0.0,0.0,3.0,1111.169311036085,0.0,0.0,0.0,0.0,467090763,0.032917540290642415,774903111,0.1273659112032843,469004660,0.13613237456616117,366315398,0.05267015860427497,561272302,0.13460040500274628,700058700,0.5001705390544133,140824.74828114297,256.0,0.032917540290642415
BD201800000091,217.0,161541.71707021364,0.0,0.0,0.0,0.0,2.0,558.3927968253075,0.0,0.0,0.0,0.0,595330389,0.012444951584564708,595330400,0.032395032746875226,595330402,0.04526162323709795,236728629,0.012324948625389848,456844906,0.18614354633408361,871192174,0.06679076725536762,162100.10986703893,219.0,0.012324948625389848
BD201800000092,243.0,79620.38206320984,145.0,85810.22588832001,2.0,393.3963175846624,10.0,4315.474449300127,3.0,1993.8581840931463,0.0,0.0,851517613,0.022781034606361057,771350640,0.0026615855042515088,714694314,0.03248617342501944,714662680,0.02271047091123,556306703,0.07640229238017542,667331493,0.12876021413188857,172133.33690250778,403.0,0.0026615855042515088
BD201800000093,47.0,15646.798442069174,0.0,0.0,0.0,0.0,2.0,593.9049781156095,0.0,0.0,0.0,0.0,469886466,0.001677340559691427,794503227,0.019161221421630723,386824533,0.04047055479793366,255659668,0.0037589339798117997,495817900,0.037595333315004524,161176948,0.05484395375944499,16240.703420184784,49.0,0.001677340559691427
BD201800000094,411.0,413236.5729149123,19.0,87997.85511143,13.0,5026.190364810402,23.0,36595.17723242359,2.0,1331.3356852775585,0.0,0.0,745124136,0.017237391508054648,591939255,0.07036362392541275,723106311,0.05035444338439365,282189118,0.01645227156224822,233334032,0.17475385211904065,667331491,0.1343285158426109,544187.1313088539,468.0,0.01645227156224822
BD201800000095,89.0,40104.32008466399,30.0,24380.403780235007,0.0,0.0,8.0,3558.1141145656215,0.0,0.0,0.0,0.0,113140438,0.5397758353789306,661773473,0.5923724726640012,550647359,0.5402220632835855,244861073,0.5927528940816231,578665925,0.8282512479939794,524460731,0.9129704983876341,68042.83797946462,127.0,0.5397758353789306
BD201800000096,232.0,111420.86129653029,29.0,20887.17937395162,33.0,12774.259401448046,8.0,9783.753571955694,0.0,0.0,3.0,6413.272357079821,258045265,0.07288742665055947,526584900,0.019663046051523306,526584898,0.013554635092305336,526584893,0.011653732188433723,791120036,0.23077284725994673,101865827,0.6437164064211015,161279.32600096546,305.0,0.011653732188433723
BD201800000097,7.0,4527.74687941034,0.0,0.0,0.0,0.0,8.0,2707.1962366401094,0.0,0.0,0.0,0.0,676390577,0.29956233344831446,356703306,0.3173418081900335,356474497,0.3185267200600206,353105405,0.28757459837019195,354130676,0.33953325456893246,551359658,0.6449405877262621,7234.943116050449,15.0,0.28757459837019195
BD201800000098,278.0,89131.07828769683,21.0,8793.086236442841,18.0,6358.584151861436,10.0,4784.119534089444,7.0,7017.786143190296,0.0,0.0,753741339,0.6826627914178875,720430545,0.6899424772646472,753741340,0.6814797402090791,558333712,0.6702637887894682,561272302,0.881835782933452,692088804,0.8963105307958356,116084.65435328086,334.0,0.6702637887894682
BD201800000099,343.0,108605.82045400272,3.0,680.5137378211338,2.0,313.02914722059575,26.0,4593.962115710425,0.0,0.0,0.0,0.0,692912050,0.33556267754660757,520296909,0.34475556154578385,249305273,0.36134134861469586,692912058,0.3351607754419954,520278147,0.35446256346187105,844011632,0.5454504916040989,114193.32545475489,374.0,0.3351607754419954
BD201800000100,92.0,86759.84948753112,0.0,0.0,8.0,3259.72912044518,2.0,3920.196417463352,0.0,0.0,0.0,0.0,713938760,0.00030963051524621535,760265492,0.03577676287595229,760265494,0.02780849173820617,235671811,0.009756619912745214,479656058,0.04081874489943101,140053423,0.2982316845505678,93939.77502543964,102.0,0.00030963051524621535
BD201800000101,472.0,178433.90667490818,3.0,1114.9451737721483,7.0,6176.670203008607,21.0,16478.53595699531,0.0,0.0,0.0,0.0,658988527,0.24151927359407477,837753940,0.3855499084852706,622762701,0.3202142947500372,619516550,0.24085399724144188,857901217,0.4481331548027602,551359658,0.4874680152971972,202204.05800868422,503.0,0.24085399724144188
BD201800000102,349.0,100742.89779137108,7.0,13887.350402025197,7.0,1961.304889384429,20.0,4621.326258817809,0.0,0.0,0.0,0.0,715645300,0.022380265476015956,704138400,0.000667472525444467,717837370,0.03128449177962861,258069378,0.025551772328099763,791120036,0.08141334227532598,653936558,0.6498948142379937,121212.87934159851,383.0,0.000667472525444467
BD201800000103,458.0,122231.27610869918,19.0,3903.3754978002853,19.0,4714.7197291679795,26.0,20490.585304979686,0.0,0.0,0.0,0.0,546274386,0.0006730042946139301,564726272,0.0056122842745619525,546274376,0.001903475758424023,274919738,0.00013772519464328643,127625859,0.0245002505613875,609084271,0.016342602901416255,151339.95664064714,522.0,0.00013772519464328643
BD201800000104,258.0,98400.00647912992,12.0,2042.0236965301524,9.0,12084.989771424327,9.0,4999.827230551627,0.0,0.0,0.0,0.0,550168065,0.011383614218137128,837756060,0.04261266311588334,582184510,0.033646698793887375,260603828,0.010344431958654232,533797512,0.09797190719206957,763496749,0.14994207101003978,117526.84717763604,288.0,0.010344431958654232
BD201800000105,85.0,30219.932039237774,1.0,82.15642808711759,4.0,4358.06303542184,24.0,13421.527291413806,0.0,0.0,0.0,0.0,756521685,0.0046204877535507,441650763,0.10388450893035567,619370691,0.09255079266882409,57046815,0.008253897490143935,542562574,0.26802138968356004,694835881,0.3035335544596093,48081.678794160536,114.0,0.0046204877535507
BD201800000106,387.0,110941.88112443779,12.0,3735.104119565961,2.0,179.20084611575396,42.0,11331.736611795122,0.0,0.0,0.0,0.0,708253280,0.012100807919314059,730461052,0.10708773070212582,830102455,0.026740729612127805,235851354,0.011881650283022748,154864702,0.08528816687411868,140053423,0.26084041664136853,126187.92270191462,443.0,0.011881650283022748
BD201800000107,405.0,118053.2709377639,11.0,2680.7325847730444,3.0,314.55343898873167,28.0,6216.059540014125,0.0,0.0,0.0,0.0,859413819,0.0010225916216409531,295902166,0.04257024522087828,481743199,0.045408472977994,662332203,0.05635647585113775,791120036,0.28153031607554807,101865827,0.8089866874217662,127264.6165015398,447.0,0.0010225916216409531
BD201800000108,217.0,139668.91234444,1.0,94.1690114989402,0.0,0.0,9.0,3593.260631222954,0.0,0.0,0.0,0.0,525387555,0.3538339651263551,792369785,0.4001647632396598,772238747,0.3312355657458435,236712168,0.3988724639986744,531581656,0.4407900667016386,653936558,0.7693192127736053,143356.3419871619,227.0,0.3312355657458435
BD201800000109,28.0,28545.008169080545,0.0,0.0,0.0,0.0,11.0,26942.1790908453,0.0,0.0,0.0,0.0,619214702,0.13846264917198262,659646106,0.1484303546952895,102591995,0.16881276879465834,644731438,0.15287999383624976,101868838,0.14691095295323797,653936558,0.19765406178799227,55487.18725992585,39.0,0.13846264917198262
BD201800000110,295.0,113127.66096122527,119.0,174149.7038510957,71.0,54624.00954309067,16.0,12803.433597853025,42.0,19805.628239093814,0.0,0.0,713948477,0.041196751564424934,837782777,0.013461984416397097,238522650,0.01961901830663586,70400204,0.005049755879821585,154864702,0.0689670545239748,140053423,0.10231309623227969,374510.43619235844,543.0,0.005049755879821585
BD201800000111,12.0,38326.70725607789,0.0,0.0,0.0,0.0,2.0,269.02285277389035,0.0,0.0,0.0,0.0,829827984,0.001508201647474975,533726762,0.03564918257987715,655518440,0.00888925315767759,533521916,0.02025988740902474,530492783,0.030416337796520976,653936558,0.5071115222542858,38595.73010885178,14.0,0.001508201647474975
BD201800000112,25.0,4861.132598629466,51.0,50809.86057443807,35.0,22263.90137524829,11.0,16122.08622002122,0.0,0.0,0.0,0.0,585598983,0.12824242274660178,492130826,0.1896668626300383,550647360,0.17759076821066003,244861073,0.19450768465291313,791120036,0.33326972447436276,524460731,0.8094441428440173,94056.98076833705,122.0,0.12824242274660178
BD201800000113,887.0,275320.23551822954,331.0,456037.91053581407,56.0,52446.586793674534,32.0,34488.920619619,0.0,0.0,0.0,0.0,517014354,0.01899795630220264,518971924,0.02093798894658263,714694317,0.022573989266223705,279534616,0.021321448993792697,249658105,0.10966317765563854,667331493,0.13337223249408192,818293.6534673371,1306.0,0.01899795630220264
BD201800000114,467.0,224366.31424793572,5.0,2626.395091064603,0.0,0.0,16.0,6303.941290848208,1.0,429.2024679520272,1.0,157.42705920868335,585598983,0.19062281730448843,661773473,0.24538541640605033,550647360,0.203600016497359,244861073,0.24319300586593798,791120036,0.4210228701362829,524460731,0.7551542313712253,233883.28015700926,490.0,0.19062281730448843
BD201800000115,164.0,112324.26861688789,0.0,0.0,0.0,0.0,14.0,8915.022087082607,0.0,0.0,0.0,0.0,692912050,0.30794717493928825,233125927,0.4195639628875456,531424915,0.41388123300582713,692912058,0.2357786544043768,164049970,0.5189303190180862,844011632,0.699480309453912,121239.29070397049,178.0,0.2357786544043768
BD201800000116,212.0,73847.83766294441,60.0,23153.555326773105,153.0,110324.69867932411,4.0,2508.306105390682,44.0,14842.535937387966,0.0,0.0,467422393,0.005842036714555591,837757253,0.011177835664706589,720422362,0.011835077238621256,57767864,0.0010012244081284683,539162746,0.017649516433558148,381277622,0.012162089270595474,224676.93371182025,473.0,0.0010012244081284683
BD201800000117,153.0,57125.17369672425,71.0,18538.467389688427,0.0,0.0,15.0,12130.650111740746,0.0,0.0,0.0,0.0,469342598,0.01312544603427963,526584868,0.0967251541476356,526584898,0.10474118901094322,661006248,0.022084686686867108,173334977,0.3031103055358834,101865827,0.6564903187355168,87794.29119815343,239.0,0.01312544603427963
BD201800000118,10.0,4180.992484415812,1.0,553.1100279941419,0.0,0.0,4.0,1117.6935113112395,0.0,0.0,0.0,0.0,470116190,0.1870654440890882,688102458,0.21067508641086724,669413488,0.3549148808161012,249530001,0.18641266579715213,520120946,0.34927427854455506,558731078,0.7603288044892451,5851.796023721194,15.0,0.18641266579715213
